kode dapil;jenis dapil;nama dapil;kode wilayah;tingkatan wilayah;nama;is_pecah
127602;DPRD KABUPATEN/KOTA;KOTA TEBING TINGGI 2;127604;Kecamatan;BAJENIS;FALSE
127603;DPRD KABUPATEN/KOTA;KOTA TEBING TINGGI 3;127602;Kecamatan;RAMBUTAN;FALSE
127701;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 1;127701;Kecamatan;PADANGSIDIMPUAN UTARA;FALSE
127701;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 1;127704;Kecamatan;PADANGSIDIMPUAN HUTAIMBARU;FALSE
127702;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 2;127703;Kecamatan;PADANGSIDIMPUAN BATUNADUA;FALSE
127702;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 2;127705;Kecamatan;PADANGSIDIMPUAN TENGGARA;FALSE
127702;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 2;127706;Kecamatan;PADANGSIDIMPUAN ANGKOLA JULU;FALSE
127703;DPRD KABUPATEN/KOTA;KOTA PADANG SIDEMPUAN 3;127702;Kecamatan;PADANGSIDIMPUAN SELATAN;FALSE
127801;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 1;127801;Kecamatan;GUNUNGSITOLI;FALSE
127802;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 2;127802;Kecamatan;GUNUNGSITOLI SELATAN;FALSE
127802;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 2;127804;Kecamatan;GUNUNGSITOLI IDANOI;FALSE
127802;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 2;127806;Kecamatan;GUNUNGSITOLI BARAT;FALSE
127803;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 3;127803;Kecamatan;GUNUNGSITOLI UTARA;FALSE
127803;DPRD KABUPATEN/KOTA;KOTA GUNUNGSITOLI 3;127805;Kecamatan;GUNUNGSITOLI ALO/OA;FALSE
130001;DPRD PROVINSI;SUMATERA BARAT 1;1371;Kabupaten/Kota;KOTA PADANG;FALSE
130002;DPRD PROVINSI;SUMATERA BARAT 2;1305;Kabupaten/Kota;PADANG PARIAMAN;FALSE
130002;DPRD PROVINSI;SUMATERA BARAT 2;1377;Kabupaten/Kota;KOTA PARIAMAN;FALSE
130003;DPRD PROVINSI;SUMATERA BARAT 3;1306;Kabupaten/Kota;AGAM;FALSE
130003;DPRD PROVINSI;SUMATERA BARAT 3;1375;Kabupaten/Kota;KOTA BUKITTINGGI;FALSE
130004;DPRD PROVINSI;SUMATERA BARAT 4;1308;Kabupaten/Kota;PASAMAN;FALSE
130004;DPRD PROVINSI;SUMATERA BARAT 4;1312;Kabupaten/Kota;PASAMAN BARAT;FALSE
130005;DPRD PROVINSI;SUMATERA BARAT 5;1307;Kabupaten/Kota;LIMA PULUH KOTA;FALSE
130005;DPRD PROVINSI;SUMATERA BARAT 5;1376;Kabupaten/Kota;KOTA PAYAKUMBUH;FALSE
130006;DPRD PROVINSI;SUMATERA BARAT 6;1303;Kabupaten/Kota;SIJUNJUNG;FALSE
130006;DPRD PROVINSI;SUMATERA BARAT 6;1304;Kabupaten/Kota;TANAH DATAR;FALSE
130006;DPRD PROVINSI;SUMATERA BARAT 6;1310;Kabupaten/Kota;DHARMASRAYA;FALSE
130006;DPRD PROVINSI;SUMATERA BARAT 6;1373;Kabupaten/Kota;KOTA SAWAHLUNTO;FALSE
130006;DPRD PROVINSI;SUMATERA BARAT 6;1374;Kabupaten/Kota;KOTA PADANG PANJANG;FALSE
130007;DPRD PROVINSI;SUMATERA BARAT 7;1302;Kabupaten/Kota;SOLOK;FALSE
130007;DPRD PROVINSI;SUMATERA BARAT 7;1311;Kabupaten/Kota;SOLOK SELATAN;FALSE
130007;DPRD PROVINSI;SUMATERA BARAT 7;1372;Kabupaten/Kota;KOTA SOLOK;FALSE
130008;DPRD PROVINSI;SUMATERA BARAT 8;1301;Kabupaten/Kota;PESISIR SELATAN;FALSE
130008;DPRD PROVINSI;SUMATERA BARAT 8;1309;Kabupaten/Kota;KEPULAUAN MENTAWAI;FALSE
130101;DPRD KABUPATEN/KOTA;PESISIR SELATAN 1;130104;Kecamatan;BATANG KAPAS;FALSE
130101;DPRD KABUPATEN/KOTA;PESISIR SELATAN 1;130105;Kecamatan;IV JURAI;FALSE
130102;DPRD KABUPATEN/KOTA;PESISIR SELATAN 2;130106;Kecamatan;BAYANG;FALSE
130102;DPRD KABUPATEN/KOTA;PESISIR SELATAN 2;130107;Kecamatan;KOTO XI TARUSAN;FALSE
130102;DPRD KABUPATEN/KOTA;PESISIR SELATAN 2;130112;Kecamatan;IV NAGARI BAYANG UTARA;FALSE
130103;DPRD KABUPATEN/KOTA;PESISIR SELATAN 3;130103;Kecamatan;LENGAYANG;FALSE
130103;DPRD KABUPATEN/KOTA;PESISIR SELATAN 3;130108;Kecamatan;SUTERA;FALSE
130104;DPRD KABUPATEN/KOTA;PESISIR SELATAN 4;130102;Kecamatan;RANAH PESISIR;FALSE
130104;DPRD KABUPATEN/KOTA;PESISIR SELATAN 4;130109;Kecamatan;LINGGO SARI BAGANTI;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130101;Kecamatan;PANCUNG SOAL;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130110;Kecamatan;LUNANG;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130111;Kecamatan;BASA AMPEK BALAI TAPAN;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130113;Kecamatan;AIRPURA;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130114;Kecamatan;RANAH AMPEK HULU TAPAN;FALSE
130105;DPRD KABUPATEN/KOTA;PESISIR SELATAN 5;130115;Kecamatan;SILAUT;FALSE
130201;DPRD KABUPATEN/KOTA;SOLOK 1;130207;Kecamatan;GUNUNG TALANG;FALSE
130201;DPRD KABUPATEN/KOTA;SOLOK 1;130219;Kecamatan;DANAU KEMBAR;FALSE
130202;DPRD KABUPATEN/KOTA;SOLOK 2;130211;Kecamatan;X KOTO SINGKARAK;FALSE
130202;DPRD KABUPATEN/KOTA;SOLOK 2;130212;Kecamatan;X KOTO DIATAS;FALSE
130202;DPRD KABUPATEN/KOTA;SOLOK 2;130213;Kecamatan;JUNJUNG SIRIH;FALSE
130203;DPRD KABUPATEN/KOTA;SOLOK 3;130209;Kecamatan;IX KOTO SUNGAI LASI;FALSE
130203;DPRD KABUPATEN/KOTA;SOLOK 3;130210;Kecamatan;KUBUNG;FALSE
130204;DPRD KABUPATEN/KOTA;SOLOK 4;130205;Kecamatan;PAYUNG SEKAKI;FALSE
130204;DPRD KABUPATEN/KOTA;SOLOK 4;130206;Kecamatan;LEMBANG JAYA;FALSE
130204;DPRD KABUPATEN/KOTA;SOLOK 4;130208;Kecamatan;BUKIT SUNDI;FALSE
130204;DPRD KABUPATEN/KOTA;SOLOK 4;130218;Kecamatan;TIGO LURAH;FALSE
130205;DPRD KABUPATEN/KOTA;SOLOK 5;130203;Kecamatan;PANTAI CERMIN;FALSE
130205;DPRD KABUPATEN/KOTA;SOLOK 5;130204;Kecamatan;LEMBAH GUMANTI;FALSE
130205;DPRD KABUPATEN/KOTA;SOLOK 5;130217;Kecamatan;HILIRAN GUMANTI;FALSE
130301;DPRD KABUPATEN/KOTA;SIJUNJUNG 1;130304;Kecamatan;SIJUNJUNG;FALSE
130301;DPRD KABUPATEN/KOTA;SIJUNJUNG 1;130305;Kecamatan;IV NAGARI;FALSE
130301;DPRD KABUPATEN/KOTA;SIJUNJUNG 1;130307;Kecamatan;LUBUAK TAROK;FALSE
130302;DPRD KABUPATEN/KOTA;SIJUNJUNG 2;130308;Kecamatan;KOTO VII;FALSE
130302;DPRD KABUPATEN/KOTA;SIJUNJUNG 2;130309;Kecamatan;SUMPUR KUDUS;FALSE
130302;DPRD KABUPATEN/KOTA;SIJUNJUNG 2;130310;Kecamatan;KUPITAN;FALSE
130303;DPRD KABUPATEN/KOTA;SIJUNJUNG 3;130303;Kecamatan;TANJUNG GADANG;FALSE
130303;DPRD KABUPATEN/KOTA;SIJUNJUNG 3;130306;Kecamatan;KAMANG BARU;FALSE
130401;DPRD KABUPATEN/KOTA;TANAH DATAR 1;130405;Kecamatan;TANJUNG EMAS;FALSE
130401;DPRD KABUPATEN/KOTA;TANAH DATAR 1;130406;Kecamatan;LINTAU BUO;FALSE
130401;DPRD KABUPATEN/KOTA;TANAH DATAR 1;130411;Kecamatan;PADANG GANTING;FALSE
130401;DPRD KABUPATEN/KOTA;TANAH DATAR 1;130413;Kecamatan;LINTAU BUO UTARA;FALSE
130402;DPRD KABUPATEN/KOTA;TANAH DATAR 2;130403;Kecamatan;RAMBATAN;FALSE
130402;DPRD KABUPATEN/KOTA;TANAH DATAR 2;130404;Kecamatan;LIMA KAUM;FALSE
130402;DPRD KABUPATEN/KOTA;TANAH DATAR 2;130414;Kecamatan;BATIPUAH SELATAN;FALSE
130403;DPRD KABUPATEN/KOTA;TANAH DATAR 3;130401;Kecamatan;X KOTO;FALSE
130403;DPRD KABUPATEN/KOTA;TANAH DATAR 3;130402;Kecamatan;BATIPUH;FALSE
130403;DPRD KABUPATEN/KOTA;TANAH DATAR 3;130409;Kecamatan;PARIANGAN;FALSE
130404;DPRD KABUPATEN/KOTA;TANAH DATAR 4;130407;Kecamatan;SUNGAYANG;FALSE
130404;DPRD KABUPATEN/KOTA;TANAH DATAR 4;130408;Kecamatan;SUNGAI TARAB;FALSE
130404;DPRD KABUPATEN/KOTA;TANAH DATAR 4;130410;Kecamatan;SALIMPAUNG;FALSE
130404;DPRD KABUPATEN/KOTA;TANAH DATAR 4;130412;Kecamatan;TANJUANG BARU;FALSE
130501;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 1;130503;Kecamatan;NAN SABARIS;FALSE
130501;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 1;130504;Kecamatan;2 X 11 ENAM LINGKUANG;FALSE
130501;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 1;130510;Kecamatan;ULAKAN TAPAKIH;FALSE
130501;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 1;130515;Kecamatan;2 X 11 KAYU TANAM;FALSE
130501;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 1;130517;Kecamatan;ENAM LINGKUNG;FALSE
130502;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 2;130501;Kecamatan;LUBUK ALUNG;FALSE
130502;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 2;130502;Kecamatan;BATANG ANAI;FALSE
130502;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 2;130511;Kecamatan;SINTUAK TOBOH GADANG;FALSE
130503;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 3;130507;Kecamatan;SUNGAI GARINGGING;FALSE
130503;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 3;130508;Kecamatan;SUNGAI LIMAU;FALSE
130503;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 3;130509;Kecamatan;IV KOTO AUR MALINTANG;FALSE
130503;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 3;130513;Kecamatan;BATANG GASAN;FALSE
130504;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 4;130505;Kecamatan;VII KOTO SUNGAI SARIK;FALSE
130504;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 4;130506;Kecamatan;V KOTO KAMPUNG DALAM;FALSE
130504;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 4;130512;Kecamatan;PADANG SAGO;FALSE
130504;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 4;130514;Kecamatan;V KOTO TIMUR;FALSE
130504;DPRD KABUPATEN/KOTA;PADANG PARIAMAN 4;130516;Kecamatan;PATAMUAN;FALSE
130601;DPRD KABUPATEN/KOTA;AGAM 1;130601;Kecamatan;TANJUNG MUTIARA;FALSE
130601;DPRD KABUPATEN/KOTA;AGAM 1;130602;Kecamatan;LUBUK BASUNG;FALSE
130602;DPRD KABUPATEN/KOTA;AGAM 2;130611;Kecamatan;PALEMBAYAN;FALSE
130602;DPRD KABUPATEN/KOTA;AGAM 2;130613;Kecamatan;AMPEK NAGARI;FALSE
130603;DPRD KABUPATEN/KOTA;AGAM 3;130609;Kecamatan;TILATANG KAMANG;FALSE
130603;DPRD KABUPATEN/KOTA;AGAM 3;130610;Kecamatan;PALUPUH;FALSE
130603;DPRD KABUPATEN/KOTA;AGAM 3;130615;Kecamatan;KAMANG MAGEK;FALSE
130604;DPRD KABUPATEN/KOTA;AGAM 4;130607;Kecamatan;AMPEK ANGKEK;FALSE
130604;DPRD KABUPATEN/KOTA;AGAM 4;130608;Kecamatan;BASO;FALSE
130604;DPRD KABUPATEN/KOTA;AGAM 4;130614;Kecamatan;CANDUNG;FALSE
130605;DPRD KABUPATEN/KOTA;AGAM 5;130605;Kecamatan;IV KOTO;FALSE
130605;DPRD KABUPATEN/KOTA;AGAM 5;130606;Kecamatan;BANUHAMPU;FALSE
130605;DPRD KABUPATEN/KOTA;AGAM 5;130612;Kecamatan;SUNGAI PUA;FALSE
130605;DPRD KABUPATEN/KOTA;AGAM 5;130616;Kecamatan;MALALAK;FALSE
130606;DPRD KABUPATEN/KOTA;AGAM 6;130603;Kecamatan;TANJUNG RAYA;FALSE
130606;DPRD KABUPATEN/KOTA;AGAM 6;130604;Kecamatan;MATUR;FALSE
130701;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 1;130703;Kecamatan;PAYAKUMBUH;FALSE
130701;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 1;130705;Kecamatan;HARAU;FALSE
130702;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 2;130706;Kecamatan;PANGKALAN KOTO BARU;FALSE
130702;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 2;130707;Kecamatan;KAPUR IX;FALSE
130703;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 3;130704;Kecamatan;LUAK;FALSE
130703;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 3;130709;Kecamatan;LAREH SAGO HALABAN;FALSE
130703;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 3;130710;Kecamatan;SITUJUAH LIMO NAGARI;FALSE
130704;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 4;130702;Kecamatan;GUGUAK;FALSE
130704;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 4;130711;Kecamatan;MUNGKA;FALSE
130704;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 4;130713;Kecamatan;AKABILURU;FALSE
130705;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 5;130701;Kecamatan;SULIKI;FALSE
130705;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 5;130708;Kecamatan;GUNUANG OMEH;FALSE
130705;DPRD KABUPATEN/KOTA;LIMA PULUH KOTA 5;130712;Kecamatan;BUKIK BARISAN;FALSE
130801;DPRD KABUPATEN/KOTA;PASAMAN 1;130805;Kecamatan;LUBUK SIKAPING;FALSE
130802;DPRD KABUPATEN/KOTA;PASAMAN 2;130807;Kecamatan;PANTI;FALSE
130802;DPRD KABUPATEN/KOTA;PASAMAN 2;130812;Kecamatan;DUO KOTO;FALSE
130803;DPRD KABUPATEN/KOTA;PASAMAN 3;130808;Kecamatan;MAPAT TUNGGUL;FALSE
130803;DPRD KABUPATEN/KOTA;PASAMAN 3;130814;Kecamatan;RAO;FALSE
130803;DPRD KABUPATEN/KOTA;PASAMAN 3;130818;Kecamatan;RAO UTARA;FALSE
130804;DPRD KABUPATEN/KOTA;PASAMAN 4;130815;Kecamatan;MAPAT TUNGGUL SELATAN;FALSE
130804;DPRD KABUPATEN/KOTA;PASAMAN 4;130817;Kecamatan;PADANG GELUGUR;FALSE
130804;DPRD KABUPATEN/KOTA;PASAMAN 4;130819;Kecamatan;RAO SELATAN;FALSE
130805;DPRD KABUPATEN/KOTA;PASAMAN 5;130804;Kecamatan;BONJOL;FALSE
130805;DPRD KABUPATEN/KOTA;PASAMAN 5;130813;Kecamatan;TIGO NAGARI;FALSE
130805;DPRD KABUPATEN/KOTA;PASAMAN 5;130816;Kecamatan;SIMPANG ALAHAN MATI;FALSE
130901;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 1;130902;Kecamatan;SIPORA SELATAN;FALSE
130901;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 1;130908;Kecamatan;SIPORA UTARA;FALSE
130902;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 2;130901;Kecamatan;PAGAI UTARA;FALSE
130902;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 2;130909;Kecamatan;SIKAKAP;FALSE
130902;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 2;130910;Kecamatan;PAGAI SELATAN;FALSE
130903;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 3;130904;Kecamatan;SIBERUT UTARA;FALSE
130903;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 3;130905;Kecamatan;SIBERUT BARAT;FALSE
130904;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 4;130903;Kecamatan;SIBERUT SELATAN;FALSE
130904;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 4;130906;Kecamatan;SIBERUT BARAT DAYA;FALSE
130904;DPRD KABUPATEN/KOTA;KEPULAUAN MENTAWAI 4;130907;Kecamatan;SIBERUT TENGAH;FALSE
131001;DPRD KABUPATEN/KOTA;DHARMASRAYA 1;131002;Kecamatan;PULAU PUNJUNG;FALSE
131001;DPRD KABUPATEN/KOTA;DHARMASRAYA 1;131005;Kecamatan;SEMBILAN KOTO;FALSE
131002;DPRD KABUPATEN/KOTA;DHARMASRAYA 2;131004;Kecamatan;SITIUNG;FALSE
131002;DPRD KABUPATEN/KOTA;DHARMASRAYA 2;131006;Kecamatan;TIMPEH;FALSE
131002;DPRD KABUPATEN/KOTA;DHARMASRAYA 2;131009;Kecamatan;PADANG LAWEH;FALSE
131003;DPRD KABUPATEN/KOTA;DHARMASRAYA 3;131001;Kecamatan;KOTO BARU;FALSE
131003;DPRD KABUPATEN/KOTA;DHARMASRAYA 3;131007;Kecamatan;KOTO SALAK;FALSE
131003;DPRD KABUPATEN/KOTA;DHARMASRAYA 3;131008;Kecamatan;TIUMANG;FALSE
131004;DPRD KABUPATEN/KOTA;DHARMASRAYA 4;131003;Kecamatan;SUNGAI RUMBAI;FALSE
131004;DPRD KABUPATEN/KOTA;DHARMASRAYA 4;131010;Kecamatan;ASAM JUJUHAN;FALSE
131004;DPRD KABUPATEN/KOTA;DHARMASRAYA 4;131011;Kecamatan;KOTO BESAR;FALSE
131101;DPRD KABUPATEN/KOTA;SOLOK SELATAN 1;131101;Kecamatan;SANGIR;FALSE
131102;DPRD KABUPATEN/KOTA;SOLOK SELATAN 2;131104;Kecamatan;SANGIR JUJUAN;FALSE
131102;DPRD KABUPATEN/KOTA;SOLOK SELATAN 2;131105;Kecamatan;SANGIR BATANG HARI;FALSE
131102;DPRD KABUPATEN/KOTA;SOLOK SELATAN 2;131107;Kecamatan;SANGIR BALAI JANGGO;FALSE
131103;DPRD KABUPATEN/KOTA;SOLOK SELATAN 3;131102;Kecamatan;SUNGAI PAGU;FALSE
131103;DPRD KABUPATEN/KOTA;SOLOK SELATAN 3;131103;Kecamatan;KOTO PARIK GADANG DIATEH;FALSE
131103;DPRD KABUPATEN/KOTA;SOLOK SELATAN 3;131106;Kecamatan;PAUH DUO;FALSE
131201;DPRD KABUPATEN/KOTA;PASAMAN BARAT 1;131203;Kecamatan;PASAMAN;FALSE
131201;DPRD KABUPATEN/KOTA;PASAMAN BARAT 1;131204;Kecamatan;TALAMAU;FALSE
131202;DPRD KABUPATEN/KOTA;PASAMAN BARAT 2;131210;Kecamatan;LUHAK NAN DUO;FALSE
131202;DPRD KABUPATEN/KOTA;PASAMAN BARAT 2;131211;Kecamatan;SASAK RANAH PASISIE;FALSE
131203;DPRD KABUPATEN/KOTA;PASAMAN BARAT 3;131202;Kecamatan;LEMBAH MELINTANG;FALSE
131203;DPRD KABUPATEN/KOTA;PASAMAN BARAT 3;131206;Kecamatan;GUNUNG TULEH;FALSE
131203;DPRD KABUPATEN/KOTA;PASAMAN BARAT 3;131209;Kecamatan;SUNGAI AUR;FALSE
131204;DPRD KABUPATEN/KOTA;PASAMAN BARAT 4;131201;Kecamatan;SUNGAI BEREMAS;FALSE
131204;DPRD KABUPATEN/KOTA;PASAMAN BARAT 4;131207;Kecamatan;RANAH BATAHAN;FALSE
131204;DPRD KABUPATEN/KOTA;PASAMAN BARAT 4;131208;Kecamatan;KOTO BALINGKA;FALSE
131205;DPRD KABUPATEN/KOTA;PASAMAN BARAT 5;131205;Kecamatan;KINALI;FALSE
137101;DPRD KABUPATEN/KOTA;KOTA PADANG 1;137111;Kecamatan;KOTO TANGAH;FALSE
137102;DPRD KABUPATEN/KOTA;KOTA PADANG 2;137109;Kecamatan;KURANJI;FALSE
137103;DPRD KABUPATEN/KOTA;KOTA PADANG 3;137107;Kecamatan;LUBUK KILANGAN;FALSE
137103;DPRD KABUPATEN/KOTA;KOTA PADANG 3;137108;Kecamatan;PAUH;FALSE
137104;DPRD KABUPATEN/KOTA;KOTA PADANG 4;137105;Kecamatan;BUNGUS TELUK KABUNG;FALSE
137104;DPRD KABUPATEN/KOTA;KOTA PADANG 4;137106;Kecamatan;LUBUK BEGALUNG;FALSE
137105;DPRD KABUPATEN/KOTA;KOTA PADANG 5;137101;Kecamatan;PADANG SELATAN;FALSE
137105;DPRD KABUPATEN/KOTA;KOTA PADANG 5;137102;Kecamatan;PADANG TIMUR;FALSE
137106;DPRD KABUPATEN/KOTA;KOTA PADANG 6;137103;Kecamatan;PADANG BARAT;FALSE
137106;DPRD KABUPATEN/KOTA;KOTA PADANG 6;137104;Kecamatan;PADANG UTARA;FALSE
137106;DPRD KABUPATEN/KOTA;KOTA PADANG 6;137110;Kecamatan;NANGGALO;FALSE
137201;DPRD KABUPATEN/KOTA;KOTA SOLOK 1;137201;Kecamatan;LUBUK SIKARAH;FALSE
137202;DPRD KABUPATEN/KOTA;KOTA SOLOK 2;137202;Kecamatan;TANJUNG HARAPAN;FALSE
137301;DPRD KABUPATEN/KOTA;KOTA SAWAHLUNTO 1;137302;Kecamatan;BARANGIN;FALSE
137302;DPRD KABUPATEN/KOTA;KOTA SAWAHLUNTO 2;137304;Kecamatan;TALAWI;FALSE
137303;DPRD KABUPATEN/KOTA;KOTA SAWAHLUNTO 3;137301;Kecamatan;LEMBAH SEGAR;FALSE
137303;DPRD KABUPATEN/KOTA;KOTA SAWAHLUNTO 3;137303;Kecamatan;SILUNGKANG;FALSE
137401;DPRD KABUPATEN/KOTA;KOTA PADANG PANJANG 1;137402;Kecamatan;PADANG PANJANG BARAT;FALSE
137402;DPRD KABUPATEN/KOTA;KOTA PADANG PANJANG 2;137401;Kecamatan;PADANG PANJANG TIMUR;FALSE
137501;DPRD KABUPATEN/KOTA;KOTA BUKITTINGGI 1;137502;Kecamatan;MANDIANGIN K. SELAYAN;FALSE
137502;DPRD KABUPATEN/KOTA;KOTA BUKITTINGGI 2;137503;Kecamatan;AUR BIRUGO TIGO BALEH;FALSE
137503;DPRD KABUPATEN/KOTA;KOTA BUKITTINGGI 3;137501;Kecamatan;GUGUAK PANJANG;FALSE
137601;DPRD KABUPATEN/KOTA;KOTA PAYAKUMBUH 1;137601;Kecamatan;PAYAKUMBUH BARAT;FALSE
137602;DPRD KABUPATEN/KOTA;KOTA PAYAKUMBUH 2;137602;Kecamatan;PAYAKUMBUH UTARA;FALSE
137602;DPRD KABUPATEN/KOTA;KOTA PAYAKUMBUH 2;137604;Kecamatan;LAMPOSI TIGO NAGORI;FALSE
137603;DPRD KABUPATEN/KOTA;KOTA PAYAKUMBUH 3;137603;Kecamatan;PAYAKUMBUH TIMUR;FALSE
137603;DPRD KABUPATEN/KOTA;KOTA PAYAKUMBUH 3;137605;Kecamatan;PAYAKUMBUH SELATAN;FALSE
137701;DPRD KABUPATEN/KOTA;KOTA PARIAMAN 1;137701;Kecamatan;PARIAMAN TENGAH;FALSE
137702;DPRD KABUPATEN/KOTA;KOTA PARIAMAN 2;137702;Kecamatan;PARIAMAN UTARA;FALSE
137703;DPRD KABUPATEN/KOTA;KOTA PARIAMAN 3;137703;Kecamatan;PARIAMAN SELATAN;FALSE
137703;DPRD KABUPATEN/KOTA;KOTA PARIAMAN 3;137704;Kecamatan;PARIAMAN TIMUR;FALSE
140001;DPRD PROVINSI;RIAU 1;1471;Kabupaten/Kota;KOTA PEKANBARU;FALSE
140002;DPRD PROVINSI;RIAU 2;1401;Kabupaten/Kota;KAMPAR;FALSE
140003;DPRD PROVINSI;RIAU 3;1406;Kabupaten/Kota; ROKAN HULU;FALSE
140004;DPRD PROVINSI;RIAU 4;1407;Kabupaten/Kota; ROKAN HILIR;FALSE
140005;DPRD PROVINSI;RIAU 5;1403;Kabupaten/Kota;BENGKALIS;FALSE
140005;DPRD PROVINSI;RIAU 5;1410;Kabupaten/Kota;KEPULAUAN MERANTI;FALSE
140005;DPRD PROVINSI;RIAU 5;1472;Kabupaten/Kota;KOTA DUMAI;FALSE
140006;DPRD PROVINSI;RIAU 6;1405;Kabupaten/Kota; PELALAWAN;FALSE
140006;DPRD PROVINSI;RIAU 6;1408;Kabupaten/Kota;SIAK;FALSE
140007;DPRD PROVINSI;RIAU 7;1404;Kabupaten/Kota;INDRAGIRI HILIR;FALSE
140008;DPRD PROVINSI;RIAU 8;1402;Kabupaten/Kota;INDRAGIRI HULU;FALSE
140008;DPRD PROVINSI;RIAU 8;1409;Kabupaten/Kota;KUANTAN SINGINGI;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140101;Kecamatan;BANGKINANG KOTA;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140104;Kecamatan;XIII KOTO KAMPAR;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140105;Kecamatan;KUOK;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140113;Kecamatan;SALO;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140115;Kecamatan;BANGKINANG;FALSE
140101;DPRD KABUPATEN/KOTA;KAMPAR 1;140121;Kecamatan;KOTO KAMPAR HULU;FALSE
140102;DPRD KABUPATEN/KOTA;KAMPAR 2;140111;Kecamatan;TAPUNG HILIR;FALSE
140102;DPRD KABUPATEN/KOTA;KAMPAR 2;140112;Kecamatan;TAPUNG HULU;FALSE
140103;DPRD KABUPATEN/KOTA;KAMPAR 3;140110;Kecamatan;TAPUNG;FALSE
140104;DPRD KABUPATEN/KOTA;KAMPAR 4;140102;Kecamatan;KAMPAR;FALSE
140104;DPRD KABUPATEN/KOTA;KAMPAR 4;140103;Kecamatan;TAMBANG;FALSE
140104;DPRD KABUPATEN/KOTA;KAMPAR 4;140114;Kecamatan;RUMBIO JAYA;FALSE
140104;DPRD KABUPATEN/KOTA;KAMPAR 4;140117;Kecamatan;KAMPA;FALSE
140104;DPRD KABUPATEN/KOTA;KAMPAR 4;140118;Kecamatan;KAMPAR UTARA;FALSE
140105;DPRD KABUPATEN/KOTA;KAMPAR 5;140106;Kecamatan;SIAK HULU;FALSE
140105;DPRD KABUPATEN/KOTA;KAMPAR 5;140116;Kecamatan;PERHENTIAN RAJA;FALSE
140106;DPRD KABUPATEN/KOTA;KAMPAR 6;140107;Kecamatan;KAMPAR KIRI;FALSE
